tar_area,tar_layer,tar_pop,src_area,src_layer,src_pop,syn_num,w,w_sd
medialorbitofrontal,IV,E,isthmuscingulate,V,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,isthmuscingulate,VI,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,isthmuscingulate,VI,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,lateraloccipital,II/III,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,lateraloccipital,II/III,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,lateraloccipital,IV,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,lateraloccipital,IV,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,lateraloccipital,V,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,lateraloccipital,V,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,lateraloccipital,VI,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,lateraloccipital,VI,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,lateralorbitofrontal,II/III,E,15560535,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,lateralorbitofrontal,II/III,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,lateralorbitofrontal,IV,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,lateralorbitofrontal,IV,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,lateralorbitofrontal,V,E,3691077,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,lateralorbitofrontal,V,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,lateralorbitofrontal,VI,E,3875856,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,lateralorbitofrontal,VI,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,lingual,II/III,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,lingual,II/III,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,lingual,IV,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,lingual,IV,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,lingual,V,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,lingual,V,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,lingual,VI,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,lingual,VI,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,medialorbitofrontal,II/III,E,1988891,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,medialorbitofrontal,II/III,I,819885,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,medialorbitofrontal,IV,E,3385460,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,medialorbitofrontal,IV,I,2558743,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,medialorbitofrontal,V,E,1215144,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,medialorbitofrontal,V,I,15295,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,medialorbitofrontal,VI,E,9399324,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,medialorbitofrontal,VI,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,middletemporal,II/III,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,middletemporal,II/III,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,middletemporal,IV,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,middletemporal,IV,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,middletemporal,V,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,middletemporal,V,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,middletemporal,VI,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,middletemporal,VI,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,paracentral,II/III,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,paracentral,II/III,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,paracentral,IV,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,paracentral,IV,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,paracentral,V,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,paracentral,V,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,paracentral,VI,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,paracentral,VI,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,parahippocampal,II/III,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,parahippocampal,II/III,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,parahippocampal,IV,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,parahippocampal,IV,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,parahippocampal,V,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,parahippocampal,V,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,parahippocampal,VI,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,parahippocampal,VI,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,parsopercularis,II/III,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,parsopercularis,II/III,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,parsopercularis,IV,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,parsopercularis,IV,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,parsopercularis,V,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,parsopercularis,V,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,parsopercularis,VI,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,parsopercularis,VI,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,parsorbitalis,II/III,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,parsorbitalis,II/III,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,parsorbitalis,IV,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,parsorbitalis,IV,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,parsorbitalis,V,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,parsorbitalis,V,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,parsorbitalis,VI,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,parsorbitalis,VI,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,parstriangularis,II/III,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,parstriangularis,II/III,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,parstriangularis,IV,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,parstriangularis,IV,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,parstriangularis,V,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,parstriangularis,V,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,parstriangularis,VI,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,parstriangularis,VI,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,pericalcarine,II/III,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,pericalcarine,II/III,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,pericalcarine,IV,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,pericalcarine,IV,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,pericalcarine,V,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,pericalcarine,V,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,pericalcarine,VI,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,pericalcarine,VI,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,postcentral,II/III,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,postcentral,II/III,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,postcentral,IV,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,postcentral,IV,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,postcentral,V,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,postcentral,V,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,postcentral,VI,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,postcentral,VI,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,posteriorcingulate,II/III,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,posteriorcingulate,II/III,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,posteriorcingulate,IV,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,posteriorcingulate,IV,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,posteriorcingulate,V,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,posteriorcingulate,V,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,posteriorcingulate,VI,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,posteriorcingulate,VI,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,precentral,II/III,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,precentral,II/III,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,precentral,IV,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,precentral,IV,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,precentral,V,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,precentral,V,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,precentral,VI,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,precentral,VI,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,precuneus,II/III,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,precuneus,II/III,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,precuneus,IV,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,precuneus,IV,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,precuneus,V,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,precuneus,V,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,precuneus,VI,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,precuneus,VI,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,rostralanteriorcingulate,II/III,E,362972,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,rostralanteriorcingulate,II/III,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,rostralanteriorcingulate,IV,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,rostralanteriorcingulate,IV,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,rostralanteriorcingulate,V,E,284912,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,rostralanteriorcingulate,V,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,rostralanteriorcingulate,VI,E,436098,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,rostralanteriorcingulate,VI,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,rostralmiddlefrontal,II/III,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,rostralmiddlefrontal,II/III,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,rostralmiddlefrontal,IV,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,rostralmiddlefrontal,IV,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,rostralmiddlefrontal,V,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,rostralmiddlefrontal,V,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,rostralmiddlefrontal,VI,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,rostralmiddlefrontal,VI,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,superiorfrontal,II/III,E,583247,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,superiorfrontal,II/III,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,superiorfrontal,IV,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,superiorfrontal,IV,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,superiorfrontal,V,E,271130,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,superiorfrontal,V,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,superiorfrontal,VI,E,470651,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,superiorfrontal,VI,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,superiorparietal,II/III,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,superiorparietal,II/III,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,superiorparietal,IV,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,superiorparietal,IV,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,superiorparietal,V,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,superiorparietal,V,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,superiorparietal,VI,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,superiorparietal,VI,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,superiortemporal,II/III,E,353025,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,superiortemporal,II/III,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,superiortemporal,IV,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,superiortemporal,IV,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,superiortemporal,V,E,94423,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,superiortemporal,V,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,superiortemporal,VI,E,105408,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,superiortemporal,VI,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,supramarginal,II/III,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,supramarginal,II/III,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,supramarginal,IV,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,supramarginal,IV,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,supramarginal,V,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,supramarginal,V,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,supramarginal,VI,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,supramarginal,VI,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,temporalpole,II/III,E,656640,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,temporalpole,II/III,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,temporalpole,IV,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,temporalpole,IV,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,temporalpole,V,E,309489,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,temporalpole,V,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,temporalpole,VI,E,475287,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,temporalpole,VI,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,transversetemporal,II/III,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,transversetemporal,II/III,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,transversetemporal,IV,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,transversetemporal,IV,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,transversetemporal,V,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,transversetemporal,V,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,E,transversetemporal,VI,E,0,16.448836593433423,1.6448836593433425
medialorbitofrontal,IV,E,transversetemporal,VI,I,0,-82.24418296716713,8.224418296716713
medialorbitofrontal,IV,I,bankssts,II/III,E,0,14.953487812212206,1.4953487812212207
medialorbitofrontal,IV,I,bankssts,II/III,I,0,-37.38371953053052,3.7383719530530524
medialorbitofrontal,IV,I,bankssts,IV,E,0,14.953487812212206,1.4953487812212207
medialorbitofrontal,IV,I,bankssts,IV,I,0,-37.38371953053052,3.7383719530530524
medialorbitofrontal,IV,I,bankssts,V,E,0,14.953487812212206,1.4953487812212207
medialorbitofrontal,IV,I,bankssts,V,I,0,-37.38371953053052,3.7383719530530524
medialorbitofrontal,IV,I,bankssts,VI,E,0,14.953487812212206,1.4953487812212207
medialorbitofrontal,IV,I,bankssts,VI,I,0,-37.38371953053052,3.7383719530530524
medialorbitofrontal,IV,I,caudalanteriorcingulate,II/III,E,0,14.953487812212206,1.4953487812212207
medialorbitofrontal,IV,I,caudalanteriorcingulate,II/III,I,0,-37.38371953053052,3.7383719530530524
medialorbitofrontal,IV,I,caudalanteriorcingulate,IV,E,0,14.953487812212206,1.4953487812212207
medialorbitofrontal,IV,I,caudalanteriorcingulate,IV,I,0,-37.38371953053052,3.7383719530530524
medialorbitofrontal,IV,I,caudalanteriorcingulate,V,E,0,14.953487812212206,1.4953487812212207
medialorbitofrontal,IV,I,caudalanteriorcingulate,V,I,0,-37.38371953053052,3.7383719530530524
medialorbitofrontal,IV,I,caudalanteriorcingulate,VI,E,0,14.953487812212206,1.4953487812212207
medialorbitofrontal,IV,I,caudalanteriorcingulate,VI,I,0,-37.38371953053052,3.7383719530530524
medialorbitofrontal,IV,I,caudalmiddlefrontal,II/III,E,0,14.953487812212206,1.4953487812212207
medialorbitofrontal,IV,I,caudalmiddlefrontal,II/III,I,0,-37.38371953053052,3.7383719530530524
medialorbitofrontal,IV,I,caudalmiddlefrontal,IV,E,0,14.953487812212206,1.4953487812212207
medialorbitofrontal,IV,I,caudalmiddlefrontal,IV,I,0,-37.38371953053052,3.7383719530530524
medialorbitofrontal,IV,I,caudalmiddlefrontal,V,E,0,14.953487812212206,1.4953487812212207
medialorbitofrontal,IV,I,caudalmiddlefrontal,V,I,0,-37.38371953053052,3.7383719530530524
medialorbitofrontal,IV,I,caudalmiddlefrontal,VI,E,0,14.953487812212206,1.4953487812212207
medialorbitofrontal,IV,I,caudalmiddlefrontal,VI,I,0,-37.38371953053052,3.7383719530530524
medialorbitofrontal,IV,I,cuneus,II/III,E,0,14.953487812212206,1.4953487812212207
medialorbitofrontal,IV,I,cuneus,II/III,I,0,-37.38371953053052,3.7383719530530524
medialorbitofrontal,IV,I,cuneus,IV,E,0,14.953487812212206,1.4953487812212207
medialorbitofrontal,IV,I,cuneus,IV,I,0,-37.38371953053052,3.7383719530530524
medialorbitofrontal,IV,I,cuneus,V,E,0,14.953487812212206,1.4953487812212207
medialorbitofrontal,IV,I,cuneus,V,I,0,-37.38371953053052,3.7383719530530524
medialorbitofrontal,IV,I,cuneus,VI,E,0,14.953487812212206,1.4953487812212207
